Concept1,Concept2,PathLength,LikertScore,r1_t1_AtoB,r1_t1_BtoA,r1_t10_AtoB,r1_t10_BtoA,r1_t100_AtoB,r1_t100_BtoA,r5_t1_AtoB,r5_t1_BtoA,r5_t10_AtoB,r5_t10_BtoA,r5_t100_AtoB,r5_t100_BtoA,r9_t1_AtoB,r9_t1_BtoA,r9_t10_AtoB,r9_t10_BtoA,r9_t100_AtoB,r9_t100_BtoA
score,strategy,2,2,0.42087498609827045,0.03489025413971648,0.7686575106081779,1.1238240327882407,0.0,0.0,0.23678360275215699,0.005654630322757546,0.8797053770490981,1.1025014803421895,0.7661489854100636,0.8756804536819818,0.014105423888323424,4.3029671162232606e-05,0.4510952435866692,0.41659748168181776,0.8182177843210993,0.7906722763702256
well-being,threat,3,1,0.17556939805814467,0.0,0.44856828278198546,0.6203617373639557,0.4476396784346573,0.0,0.0248907579113151,0.0,0.43729785910841346,0.465387687785755,0.47429255591958286,0.5108021364172434,0.00016700587374678943,0.0,0.03701367919793994,0.02840311056922346,0.485550724841126,0.44574359404132907
harmony,benefits,3,3,0.011142557442557446,0.0,0.04944777143855944,0.9048375043438281,0.0,0.9049568043538124,0.00935869685869686,0.0,0.15324154124796704,0.5898275423090074,0.18243305589250092,0.6930627330604074,0.00013196803196803187,0.0,0.02270443635300412,0.04051021035771106,0.24742884449619648,0.5449943041650025
furniture,motorcycle,3,1,0.04452110980160993,0.0,0.3368616986143716,0.9996116655407816,0.33829612553310845,1.0048569242898777,0.007600150441627196,0.0,0.32315314097904596,0.7145369708162879,0.364862645503883,0.7662029077092691,6.061569461119072e-05,0.0,0.04083369278730449,0.06818591822929196,0.3685904178735836,0.6098327937926361
frustration,activities,2,2,0.0,0.0,0.08934792128747282,0.13857072024948014,0.08950320970229464,0.13926317941655986,0.0,0.0,0.34511299427672293,0.2169917409073825,0.3282946416332813,0.21889154931765914,0.0,0.0,0.3394817800398643,0.18756799101562033,0.4606731720823416,0.2611735301324816
horsepower,hardware,4,1,0.0,0.0,0.5403292796675985,0.13714845457964764,0.5478892852766825,0.0,0.0,0.0,0.3463771354413883,0.1375918089000671,0.5475567729011966,0.2188970166509522,0.0,0.0,0.0038074013835628635,0.0018096955109537652,0.4876023237405508,0.2359706183841645
strategy,football,2,6,0.05377951075669929,0.0,0.19005523044039663,0.7709738250718806,0.18901981210036464,0.7659675169932368,0.053287018228045324,0.0,0.48027269191474714,0.9058201569510285,0.40132496797485534,0.7661489855225172,0.003600086293843211,0.0,0.26905577105534945,0.3711853560289788,0.5593259931188466,0.8173516063958723
advancement,banana,3,1,0.20028596773592805,0.0012396956203632825,0.22722490829798708,0.8321384185654507,0.2287023113996152,0.8164591247511394,0.053177227977156766,3.283320353834526e-05,0.2616367928379314,0.7965690600733176,0.2553176426128141,0.6570176885364737,0.0005893890406136521,1.9039349518916347e-09,0.05904900853535893,0.09289366646722247,0.2792913469078938,0.5892140061107846
automobile,application,3,1,0.008099999999999996,0.0,0.04943887121716917,0.6582788208895137,0.04972207453273558,0.6568898234704303,0.006944444444444445,0.0,0.14927626930871823,0.551110591802391,0.18238195996457118,0.6567994528578041,9.999999999999996e-05,0.0,0.012812979393681164,0.02373457201805643,0.24844661154743222,0.630754392626656
skill,happiness,2,2,0.04138978831361595,0.0,0.049807434987729715,1.2009462651904448,0.04973793490313322,1.203690596021945,0.06334374124636177,0.0,0.18645899525372112,1.2987987746876866,0.18241441839694716,1.2039720893481476,0.004546030259821417,0.0,0.1201371846721794,0.5269052675052773,0.2594372011550273,1.2057653793710392
development,congestion,3,2,0.020169628090306514,0.20026668278363433,0.4053357654720735,0.9059756225235459,0.0,0.9153738104912816,0.0033535541166783553,0.026298354688636904,0.2541546089572409,0.5579850771573517,0.32828359798088674,0.7297387698315767,2.6025178114249335e-05,0.00016502416707924724,0.01390779032264174,0.032494945513748395,0.25962323106139196,0.5713030523094133
job,ergonomic,2,2,0.00873932142857144,0.0,0.17965443601066497,0.7699923711770987,0.1790874897310393,0.0,0.00608637138717921,0.0,0.35726084707658295,0.7578490757163844,0.36486454259128087,0.7664940819293147,8.576990425799944e-05,0.0,0.10599073112812647,0.161256605625416,0.47427433755296,0.7699446102198111
career,salary,2,7,0.5139172322920796,1.3738705663123625,0.5084566010019917,1.117323794049611,0.507436665872214,1.1151503763711295,0.14733015780430378,0.3675063003716397,0.42718123921337203,0.9092645630261996,0.4013575007123204,0.8760089499700671,0.005562333591360304,0.01246276587069865,0.15316877979115948,0.3382987474898431,0.34493661449986346,0.7476920426380328
competition,football,2,7,0.09378762005950447,0.0,0.19005470398998175,1.1015815459193998,0.1890198121003647,1.0940718291110851,0.1167932056016239,0.0,0.5360574119671498,1.5174249428863296,0.4013249680768658,1.0944231887642675,0.007665692971446787,0.0,0.5055571353330498,0.9995269871767831,0.5729271254039672,1.1983488585086584
pet,player,2,1,0.16231936794699203,0.0,0.49887184849992583,0.61651770173925,0.49745754477930093,0.6167310602932413,0.028768353024991387,0.0,0.6710583274082379,0.4762463777316362,0.6567310956069379,0.5107549443774768,0.00022828769397983175,0.0,0.16003554353172758,0.0838285836721382,0.763840270099717,0.45686016235472976
fear,worry,2,6,0.12754870129870133,0.0,0.05149902379943794,0.9668304176946257,0.0,0.9253285945678705,0.19578222703222703,0.0,0.362132426525108,1.59470210841729,0.18240993646935305,0.7662252302940288,0.014063852813852808,0.0,0.4911260392492402,1.1841514820255683,0.33879342999777257,0.8844285496408326
computer,ergonomic,2,4,0.20959582462679482,0.0,0.17979048479888782,1.6712571549784916,0.17908748973103877,0.0,0.13685467915249433,0.0,0.42952052191927725,1.6899423547542558,0.3648645399682884,1.4227669224268737,0.00819682913153206,0.0,0.2712537307356494,0.6818621362735241,0.49684610014169134,1.3518927352898815
fruit,exercise,2,1,0.4786546075924032,0.05387946428571429,1.065172900649211,1.5599731901444638,1.0546082322792307,1.5501367676967919,0.0765791034895932,0.008990575396825398,1.0118895107059471,1.3807679693788564,0.9486445281857706,1.3126859487079279,0.0005786910419039313,6.994047619047615e-05,0.16007524749191077,0.19707674499871425,0.926139551560343,1.2250856806468862
processor,style,2,1,0.08599803892388602,0.0,0.04996444781208842,0.6546384291555449,0.0,0.0,0.12374795916893026,0.0,0.21241773356920357,0.8173497524477876,0.18258663083372564,0.6201949500233662,0.008320751748251745,0.0,0.20373417611959282,0.4363159549658304,0.2729139698486621,0.6403716230503573
orange,pie,2,5,0.0,0.0,0.16564512222050537,0.0416448569061626,0.12924312330119292,0.0,0.0,0.0,0.7684403382780537,0.4919269256984492,0.18235125761797338,0.1094176909842386,0.0,0.0,0.37212141195194864,0.26654726764430525,0.5219320440331294,0.3845854772242555
phobia,flight,4,3,0.0,0.0,0.028800879874787966,0.24132375264306744,0.0,0.24871484953029924,0.0,0.0,0.062296571263522976,0.17892398416152477,0.10945727967439123,0.3283627546497856,0.0,0.0,0.0012507969882549136,0.002617082698825959,0.13110143582311312,0.31536514256250797
herbivore,panic,2,1,2.7001315076194308,1.4608273295454546,0.8303597491337504,0.3246480140826743,0.8157129353095662,0.3183016838786675,0.8333368864540175,0.43562578914141414,0.9755480707210601,0.45300827943576194,0.6566859341203278,0.29185650102090627,0.03333333354110489,0.016818188131313125,0.7673379019742759,0.38573766993082204,0.6482473850233477,0.31834074769395254
growth,hunting,3,2,0.11549480561092222,0.1531957190494419,0.8130880026241953,1.418594676707907,0.0,1.431715519115147,0.018300118781168263,0.024246951453238963,0.5745862217574134,0.989504486838174,0.6567201752845829,1.167162038842608,0.00013833710200992648,0.00018065232613449629,0.037577897711274885,0.06592970011228602,0.5440689861918473,0.9749659676048937
bike,rules,2,2,0.1289510753403168,0.01970504447594671,0.47599328965261734,0.7051147711036249,0.4774390637882647,0.7063462327814428,0.11970009432663298,0.0016703146666548177,0.5326825495984542,0.5168516276129164,0.5837160431113928,0.5472725222894618,0.008088259390017605,2.415279901502086e-06,0.2128893067903001,0.14134146088741817,0.6326731154551606,0.4466135703757729
career,semi-trailer,4,1,0.00024181042460493657,0.0,0.009721907536693969,1.0825480016118032,0.0,1.115150376371129,9.008759491442762e-05,0.0,0.020041825722438775,0.44099033755679146,0.03647646084028354,0.8760089408257486,1.9361581396838181e-07,0.0,0.0003786651839043231,0.003420348334036049,0.04270201404423977,0.6055051112150579
harmony,algorithm,3,1,0.005066154559273769,0.41166525138135374,0.5283622621554157,0.9042340488222917,0.0,0.9049568043538118,0.00045501331934625207,0.06639767842605272,0.4543203930415508,0.6334101383990349,0.4743278811054397,0.6930627304387156,6.938376915431104e-07,0.000499922334328059,0.03760632349911781,0.055904379463384,0.4375585470986062,0.5612206963823007
data processing,educator,2,1,0.09055934031159185,0.0,0.07993049988490086,0.4315429118057441,0.07961809564371392,0.42766380325862036,0.13235661035389448,0.0,0.3016661106145702,0.4359137480854772,0.29193960551169695,0.4012800865099432,0.009226496033204825,0.0,0.21990461750359439,0.19194542284787375,0.4217976587056974,0.3931779810807269
strategy,melody,3,1,0.004648377768892936,0.09346153846153847,0.2391824752977348,0.7659354221952152,0.23870741072383572,0.7659675169932373,0.00041951129348443463,0.016025641025641028,0.27240067639895527,0.7278633174484906,0.2918442446316642,0.7661489821108162,6.33886003250169e-07,0.00012820512820512812,0.02482320178677041,0.058289872008473145,0.3192645361364072,0.7585955126343846
car,wooden,4,2,0.0004591410391556498,0.0,0.02938083113362877,0.636938639067789,0.0,0.0,0.0001175256096116486,0.0,0.07091119541188581,0.3663279716798127,0.10947043524957556,0.6202184181982165,6.547835281601508e-08,0.0,0.0014869172489431306,0.003954087928643536,0.1366756307548923,0.5298093612495606
life,responsibilities,1,5,0.7495119477339971,12.857142857142858,0.06969199560394579,0.6680748741970582,0.0696381006257546,0.6653189702623961,2.010748832697751,7.142857142857143,0.3771343044273399,1.1592141250440986,0.25539039974553246,0.6926590404041214,0.6986021306301238,1.4285714285714284,2.918156268301353,5.979043894090256,0.387396201100679,0.7594446499353509
joy,motivation,1,5,2.290316337217406,7.577934995717931,0.7534583721082877,0.3423676452703269,0.7463637061905056,0.3382838798549169,3.743122178149986,4.178395697936913,1.2463376302980351,0.7859550702942885,0.6933159436233727,0.36486335441423595,1.2870846461295773,0.833415430606171,5.774693638608839,3.6783636162252717,0.7885609138301662,0.45555258574944807
transportation,rhythm,3,1,0.009056705551985109,0.0,0.06967121298238255,0.9409101099341335,0.0,0.0,0.00621876908846775,0.0,0.22850746040117562,0.6765545397070996,0.25539663520103767,0.8026664456919722,7.03087639745785e-05,0.0,0.02207557831034997,0.0341207284202161,0.3576121929137232,0.7148051282486727
tournament,taste,3,1,0.04485073209917582,0.007009615384615386,0.2674475481073176,0.4370175574692987,0.2684901344713746,0.43773446025682194,0.007725754887082174,0.0006677350427350427,0.3370191097165101,0.3662311965242516,0.40121973092074786,0.4378377289899167,6.054728261295626e-05,1.0683760683760672e-06,0.030288922177755254,0.025338776397006102,0.46021079125788794,0.42172055812879083
keyboard,curriculum,3,1,0.0,0.0,0.3204377973748572,0.15992794632469265,0.0,0.0,0.0,0.0,0.28962442897428664,0.28037623648117005,0.29192494262103663,0.2918938111360463,0.0,0.0,0.028531776914732264,0.0374609707189713,0.2799055405013807,0.3726866673746533
education,wooden,4,1,0.0,0.0,0.029994419333221944,0.15006069154747353,0.0,0.0,0.0,0.0,0.09154650290251906,0.19761952680566014,0.10947043596650634,0.25555654794390775,0.0,0.0,0.002556300268697429,0.005251255142237775,0.15323892697713998,0.3113751532286178
productivity tool,fear,3,1,0.20483337590899284,0.0,0.915890742825711,0.5993157555202775,0.9253285945678695,0.0,0.026318982100206934,0.0,0.5916004287268524,0.355917689928997,0.7662252096911224,0.47389666373927725,0.00015523689640610625,0.0,0.026036386903722862,0.01310432037389122,0.6196981550139709,0.36511883046140425
apple,congestion,2,1,0.23696960402729456,0.0,0.40005098448681115,1.9213090828566797,0.0,1.8784790381920629,0.08995078900886527,0.0,0.322841624364711,2.0303220969005285,0.32828358162227,1.6410489548355718,0.004408213630338384,0.0,0.11908348926571011,0.6171215734588339,0.28686506599996003,1.553056485398618
four-legged,lyrics,3,1,0.0,0.0,0.3061510081296528,0.12887210087885195,0.0,0.0,0.0,0.0,0.25891214808375096,0.21026750705072172,0.2552819885137115,0.1824304080653679,0.0,0.0,0.04900209741762046,0.0393841539243304,0.2299617964652572,0.21985887904450868
food,potassium,2,5,0.0,0.0030839510218531475,0.135138498804792,0.4693019948287353,0.0,0.4276558612258508,0.0,0.00014845722853535354,0.31836127964510313,0.7418637501337558,0.18239117140646313,0.4012577302788428,0.0,4.28322649572649e-08,0.12614317371949915,0.21921927401879177,0.3061287695618792,0.5579132141778645
affection,dynamics,3,1,0.0,0.0,0.34391246947426646,0.33112845621664355,0.3481627327395893,0.0,0.0,0.0,0.2813614592847005,0.23979546406787922,0.40128461431023593,0.364803491072223,0.0,0.0,0.012186860972783549,0.008876892816116633,0.3845505736138951,0.3374064325525039
friendship,surprise,3,2,0.030911579536032876,0.0,0.12935374028045976,0.3032047787641966,0.0,0.30835725314782636,0.0024601861425323163,0.0,0.18692603679692452,0.21099597890792687,0.18239552930029032,0.25537579583756764,2.9338094959251497e-06,0.0,0.027274916330960308,0.02102895617394364,0.21506013893699472,0.2245484935022904
fur,commute,2,1,0.442802749737915,0.0,0.7333729400985837,0.3094028694337311,0.0,0.0,0.37555757973470555,0.0,0.6504979236193733,0.31006429875373054,0.656653899154709,0.2553778206632957,0.025171661912196875,0.0,0.5727365249974948,0.20617100562506424,0.6102112948912629,0.2262963587468898
food,semi-trailer,3,1,0.0,0.0,0.009634422514319993,0.4308392228424107,0.0,0.4276558612258508,0.0,0.0,0.03357666174585268,0.35250776927656685,0.03647645710294305,0.4012576608275567,0.0,0.0,0.005145829180553042,0.02847898870101321,0.050477636102115316,0.3769117217780189
pet,tool,2,1,0.4656147434888346,0.0,0.38730893918695797,0.6159017090101397,0.38791433555079596,0.0,0.5483744609215472,0.0,0.6433124743860683,0.7048045064066469,0.5471908823498444,0.5107549427035856,0.0385936804440398,0.0,0.8620742869396208,0.5732592558883538,0.6658080901827266,0.47030705394814415
engine,cache,3,2,0.20313734902597405,0.0,0.22808703099711958,0.22574854186145943,0.0,0.2288614884095884,0.0340294687950938,0.0,0.27874985561509674,0.2618221873306687,0.25539009879270225,0.25540657019502955,0.000267579906204906,0.0,0.0475620773630264,0.04855759700417265,0.27180008656726445,0.2703506147332277
mouse,lyrics,3,1,0.018793021617216882,2.1377197184743708e-05,0.3051693875404262,0.5139124863519915,0.0,0.517203588316998,0.0016418344440375246,3.182387578775104e-07,0.18417677590330814,0.33503826563244976,0.2552819888537974,0.4377661543055349,2.4261054176817633e-06,3.694318920995646e-12,0.006705465488329654,0.012367975346908013,0.20598362537560502,0.3603049339142315
lyrics,improvement,3,1,0.00019717049886302553,0.0,0.10069388458010997,0.3114124487608486,0.10014413516949328,0.3081390571268697,4.914888615172706e-05,0.0,0.4081187440865036,0.2761808501909875,0.3661964027906604,0.2552819896458526,2.6567619443493538e-08,0.0,0.08010571644375972,0.03311739993591821,0.5432603723749515,0.23522437426044304
vehicle,desk,3,1,0.14400817326755855,0.0,0.5251221380036751,1.8960195967549422,0.5274287987045937,1.9097772766066201,0.01923962487021464,0.0,0.40557933381662176,1.202631814659953,0.47437056068241157,1.4592498833341438,0.00011494436675961861,0.0,0.025177199520139856,0.060337095370281174,0.4208321642343038,1.1343574560030572
game,cycle,2,2,0.17905451929812277,0.055789366284290764,0.3659389862665208,1.6284429864311807,0.36703837963167574,1.621270715091948,0.14947993655666997,0.008837930722396402,0.48469333287421523,1.4472021038207368,0.4738096284228251,1.276830770795589,0.008968908516046915,6.59594712929669e-05,0.2498327834524046,0.4639166435909796,0.546452895121402,1.1041576372808537
well-being,performance,3,5,0.030616594665181362,0.0,0.8659009451497572,0.6161806363197262,0.8661676081700685,0.0,0.00256750710331096,0.0,0.6681371976687782,0.3935084796444487,0.839457350465192,0.5108021340642747,3.5832430672175468e-06,0.0,0.022784995715849785,0.01036920977015532,0.7807131602427446,0.4254317671935841
canine,cycle,3,1,0.28655153664928423,0.0,0.36595124985983496,0.4188396957892811,0.3670383796316761,0.41789745091791675,0.05395880918015693,0.0,0.46816083198456493,0.37061284308372866,0.4738096270707951,0.3648709768937208,0.0004699708679404945,0.0,0.06894208418341459,0.03436393158391561,0.5385920539239876,0.3368829228914579
furniture,sport,3,1,0.09118337339258742,0.039817683315692284,0.6251588100710718,1.0019630119740546,0.6265914286654986,1.0048569242898773,0.014192713556635587,0.006045337704646593,0.7127666791411255,0.6376403900656138,0.8390851839524954,0.7662029103712351,0.00010336358251434638,4.255835673278141e-05,0.06488611770262895,0.04200388744134839,0.9253574967560162,0.6034362839578381
growth,strategy,2,6,0.29236867853756376,0.14473519054412382,0.7655414516950504,1.4286920340557376,0.7659675169932374,1.4317155191151467,0.0718883771126748,0.02403487266889779,0.7366242515771997,1.1202639200488251,0.7661489828109308,1.1671620494067567,0.0025518566706753377,0.00018698478420481495,0.11482934222538232,0.14499699293655846,0.7623505784438678,1.0084661617360355
